label,from,to
progsourceagency,dc172c20-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172d05-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cef-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bf4-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cdf-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b09-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172d5d-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b77-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172d73-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172abe-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c1d-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bf8-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cfc-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b99-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172d41-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172adc-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b4d-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b23-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172acf-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b11-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cb0-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b19-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c5f-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c7a-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172d07-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cb7-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b7a-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bb1-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bd5-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bde-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b68-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cc3-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172abf-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172d46-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172af6-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172ad2-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b37-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bd4-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b83-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b94-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c75-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c33-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172ba0-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172ca3-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c07-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172bc7-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172b16-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172ab1-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c1f-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172c02-878e-11e7-a4f9-1cc1de329608,97
progsourceagency,dc172cae-878e-11e7-a4f9-1cc1de329608,97
